v1,v2,v3,v4,v5,fitness,p1,p2,p3,p4,p5
3.1,3.1,30.0,3.4,12.0,25527.53271036999,4468.506058491142,5264.854810604277,5264.859279063659,5264.658227131272,5264.654335079639
14.0,14.4,30.0,3.0,21.3,12629.631532164445,503.0336714332039,4019.3363298966146,4019.351368600666,2043.9540068339306,2043.95615540003
3.5,12.6,30.0,3.1,21.2,17466.630640041094,7337.036640909379,4533.305610908942,4533.313585662917,531.4876582763333,531.4871442835249
3.0,3.0,30.0,3.4,11.2,25659.619887219735,4094.72532531622,5481.077274352416,5481.0867297673085,5301.364679168013,5301.365878615777
3.0,3.1,29.8,3.1,9.9,-198989.92475383892,0.0,0.0,0.0,0.0,0.0
3.4,3.1,29.9,3.4,11.8,25432.79771712795,4383.944762080021,5327.089800924997,5327.097540765026,5197.33417061263,5197.331442745275
3.0,3.2,30.0,3.0,12.5,25686.166486587717,4963.6720205570755,5176.269564461417,5176.263350990817,5184.977319647477,5184.98423093093
3.0,3.1,30.0,3.3,13.0,25612.999000912598,5088.9094065100835,5027.108025754331,5027.114831541754,5234.93486172399,5234.93187538244
3.0,3.1,30.0,3.0,17.0,24941.19670941197,7087.279204972792,4516.05473590981,4516.053172549727,4410.90132651951,4410.9082694601275
3.3,3.0,30.0,3.0,12.1,25778.169296487755,4731.7258809103105,5213.899192439055,5213.891767890742,5309.3249185926425,5309.327536655005
3.0,3.0,29.8,3.3,12.9,25597.666972816987,5068.16604782242,5024.2680145379945,5024.27246547118,5240.484297028441,5240.476147956948
3.2,3.0,30.0,3.4,15.2,25315.83990062805,6125.571772629704,4662.544680114787,4662.548020837256,4932.587936058722,4932.587490987574
3.5,3.2,29.9,3.0,15.0,25342.23312903154,6325.299407541512,4752.659907038577,4752.663288609078,4755.804671864066,4755.80585397831
3.2,3.1,30.0,3.0,12.2,25736.505437521962,4804.519018348424,5188.865299558796,5188.861850388462,5277.128697417471,5277.130571808813
3.0,3.1,29.8,3.0,14.4,25533.858628522914,6004.664812484228,4957.391487339136,4957.382610795385,4807.204705846528,4807.215012057637
3.0,3.0,30.0,3.2,12.8,25712.28515607932,5002.5040294880555,5085.269553762606,5085.281687607231,5269.614922718415,5269.614962503013
3.2,3.1,30.0,3.2,12.5,25648.017135196344,4885.957969528669,5164.275281682867,5164.286483117322,5216.749555998761,5216.747844868726
3.1,3.0,29.9,3.3,12.8,25620.523785169316,5005.707144703985,5063.846339087476,5063.84551691704,5243.564167283306,5243.560617177509
3.1,3.0,30.0,3.0,10.7,25787.289525541826,3902.217233143328,5209.814733936456,5209.817550687061,5732.711924160165,5732.728083614816
3.0,3.0,29.8,3.0,15.8,25282.768033179556,6636.963849854823,4747.894739987876,4747.897155009247,4575.006082748419,4575.006205579189
3.1,3.0,30.0,3.0,10.0,25817.97210168826,3652.841295795571,5115.734611874989,5115.7309560878275,5966.8337707902165,5966.831467139658
13.7,13.0,30.0,3.1,22.1,11157.86603019815,441.13552603618945,3921.7968902194134,3921.7962551174674,1436.5695930771103,1436.5677657479703
13.5,12.1,29.9,3.0,18.9,9548.193504713801,700.9223792893652,3696.4896058178574,3696.4950994983856,727.1442640191758,727.1421560890172
3.0,3.0,29.8,3.0,3.5,-16000000.0,0.0,0.0,0.0,0.0,0.0
3.2,3.2,29.8,3.0,10.0,25586.242200466797,3674.3440767560496,5023.651392617301,5023.657511046915,5932.294692024776,5932.294528021755
3.2,3.0,30.0,3.0,10.4,25798.180220075417,3783.369654471089,5165.833777987911,5165.834174601532,5841.573420074342,5841.569192940543
3.0,3.0,29.9,3.3,14.3,25508.251264279508,5746.504316377392,4784.83485897551,4784.838052847951,5096.034903948282,5096.039132130372
3.0,3.0,30.0,3.3,13.1,25653.114402473773,5119.770675575715,5007.227152447344,5007.230721543007,5259.445684652835,5259.4401682548705
3.0,3.0,29.9,3.0,11.0,25734.533867130936,4041.377613649497,5232.010024036498,5232.013548998112,5614.562436873359,5614.570243573473
3.0,3.0,29.8,3.0,11.4,25670.710708022605,4251.549118849801,5227.988658424949,5227.978649774429,5481.593969530194,5481.600311443234
3.2,3.1,30.0,3.1,12.3,25698.77316516304,4817.6524502563025,5210.461658564086,5210.452032912623,5230.1017115443,5230.105311885728
13.6,12.6,29.8,3.5,19.5,10059.354691993194,828.0828609874685,3559.7314662088925,3559.7396020759684,1055.9005025315812,1055.9002601892832
3.1,3.0,30.0,3.4,13.2,25581.245599784626,5150.111820080698,4980.415131817759,4980.418579558184,5235.155361545623,5235.144706782361
3.2,3.0,30.0,3.2,11.2,25692.69682618864,4103.279676229193,5537.641258571298,5537.640282045182,5257.068683624308,5257.066925718657
25.0,22.6,30.0,3.3,30.0,24887.946685339335,7205.102205168573,3569.4875378297506,3569.491355549594,5271.930950082572,5271.934636708845
24.3,23.5,29.9,3.0,27.2,23892.721545992033,6748.565150711473,3313.080885432169,3313.0806053160036,5258.991570181478,5259.003334350908
24.5,22.0,29.6,3.1,30.0,24825.61291251977,7271.526448451857,3642.8215209893565,3642.8284984203824,5134.219464116661,5134.216980541512
25.0,24.0,29.8,3.4,30.0,24440.6581490111,7203.2122238658985,3497.9472689611316,3497.950169029966,5120.768989874513,5120.779497279591
3.2,3.1,29.9,3.3,9.5,-998947.3975782061,0.0,0.0,0.0,0.0,0.0
24.9,3.0,30.0,3.3,30.0,-19400000.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,30.0,3.1,11.8,25709.56962413174,4398.817847191087,5368.977133626176,5368.98618536667,5286.395679963986,5286.39277798382
3.0,3.0,30.0,3.4,14.6,25461.445416137314,5819.299691236533,4736.777549762575,4736.7863034158145,5084.290859792872,5084.29101192952
3.6,3.1,30.0,3.0,14.7,25432.536750747873,6118.080471512295,4829.7056243222105,4829.705853786062,4827.520004683982,4827.524796443326
3.0,3.0,30.0,3.0,10.4,25810.249199861453,3783.065901590753,5193.35395705055,5193.348655729114,5820.240370232287,5820.240315258748
3.0,3.0,29.6,3.0,9.4,-1199999.9999999993,0.0,0.0,0.0,0.0,0.0
25.0,22.6,30.0,3.2,29.6,24793.071774217125,7152.793748680062,3556.0291140180175,3556.0365352947724,5264.102071333931,5264.110304890344
3.0,3.1,29.9,3.0,14.1,25605.028187576016,5824.542117121482,5018.576659708639,5018.575734909564,4871.664891770009,4871.668784066323
3.2,3.0,30.0,3.4,13.0,25572.536092125847,5056.842302151382,5025.7649636582855,5025.771473330906,5232.081603838052,5232.075749147222
3.0,3.2,30.0,3.0,12.2,25704.716761178635,4804.6539419984365,5197.317781358568,5197.317417549416,5252.705816797967,5252.721803474246
3.2,3.2,30.0,3.0,11.9,25701.92613534497,4664.0168793203575,5178.144285727477,5178.1348520381125,5340.809844071154,5340.82027418787
3.0,3.8,30.0,3.2,14.0,25090.467064044347,5724.129957160601,4958.311767566513,4958.306778993306,4724.85746141504,4724.861098908888
3.0,3.0,30.0,3.0,14.6,25624.176140557393,6026.318577972763,4999.823362550386,4999.822718682562,4799.099748400071,4799.111732951611
3.2,3.3,30.0,3.0,11.1,25544.465462132375,4122.244180612669,5128.953079511738,5128.937400943693,5582.163112982255,5582.167688082019
3.2,3.2,30.0,3.0,11.6,25730.53646639811,4511.986358618148,5191.80916989828,5191.8048786456775,5417.464154906588,5417.4719043294135
3.0,3.0,30.0,3.0,11.3,25757.64969409023,4169.091407732787,5258.690168546291,5258.691868465235,5535.5794059911805,5535.596843354738
3.0,3.0,29.8,3.6,13.0,25392.525451492224,4952.659532222076,4979.074668233302,4979.088353191494,5240.8524408534795,5240.85045699187
3.1,3.0,29.8,3.1,12.1,25711.259955766687,4736.550236274473,5246.476991830229,5246.479725726152,5240.878290289082,5240.874711646752
3.0,3.0,29.8,3.2,10.6,25683.547426871584,3888.0376606213003,5684.223296007433,5684.22560301629,5213.530982993209,5213.5298842333505
3.8,3.0,29.8,3.2,10.8,25527.985974169675,3882.648861294759,5674.3701397110435,5674.372973728763,5148.296378039991,5148.297621395115
3.0,3.0,30.0,3.3,13.2,25645.730768322428,5170.088192438866,4987.977870566647,4987.98332135188,5249.843048157743,5249.83833580729
13.6,13.2,30.0,3.2,21.7,11262.719579264265,525.9378703856099,3861.493160309644,3861.497023216389,1506.895610167375,1506.8959151852464
3.2,3.0,29.9,3.5,9.4,-1190427.9687176284,0.0,0.0,0.0,0.0,0.0
3.0,3.0,29.8,3.0,11.8,25777.788006046525,4608.000104972665,5248.389536704918,5248.379564536198,5336.505516742788,5336.513283089955
25.0,22.3,30.0,3.1,29.0,24665.854840371765,7039.243574170806,3541.98889402577,3541.993893320306,5271.310779222642,5271.317699632239
3.0,3.0,29.9,3.2,8.7,-2595402.906128509,0.0,0.0,0.0,0.0,0.0
3.0,3.0,29.9,3.4,11.0,25636.928890005547,4032.797720862676,5530.963106614636,5530.959355273515,5271.105647772232,5271.103059482488
13.8,13.2,30.0,3.2,20.8,11039.910920584734,602.8471438183992,3806.7559769850955,3806.7633019251557,1411.771921439151,1411.7725764169343
3.2,3.1,29.9,3.0,12.0,25716.973600360572,4721.509394767653,5185.645800503509,5185.638236377919,5312.083983740532,5312.096184970955
3.0,3.0,29.7,3.0,4.7,-11200000.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,30.0,3.0,12.3,25807.69267045446,4821.38960450989,5253.854848364273,5253.854038663398,5239.292114957526,5239.302063959375
3.1,3.0,30.0,3.0,12.4,25785.165690229962,4884.777217864187,5225.585384941593,5225.581104347885,5224.6060936553085,5224.615889420987
3.1,3.3,29.9,3.0,13.5,25531.632205106263,5561.896608143475,5014.376134813027,5014.3665235646085,4970.491315583947,4970.501623001207
3.0,3.0,29.6,3.0,12.8,25624.913098108776,5185.9114926099255,5142.319713806602,5142.3148351272575,5077.180775134165,5077.186281430826
3.2,3.0,29.7,3.8,11.8,25255.325409520487,4387.315288502544,5237.835397017253,5237.8326292558695,5196.172880962738,5196.169213782083
3.0,3.0,29.9,3.2,13.6,25617.671684008987,5439.7063455438665,4919.169216426652,4919.1736925435225,5169.8122900185745,5169.810139476374
3.0,3.0,29.9,3.2,4.4,-12390913.781781903,0.0,0.0,0.0,0.0,0.0
3.2,3.0,30.0,3.0,9.0,-1995556.104116961,0.0,0.0,0.0,0.0,0.0
3.2,3.1,30.0,3.2,12.6,25640.36933780594,4937.236997603138,5142.589064697847,5142.5958344803585,5208.9749163710385,5208.972524653558
3.1,3.2,30.0,3.3,13.5,25507.722243391705,5374.469577760002,4936.225236614926,4936.236056847945,5130.395019832524,5130.396352336307
3.0,3.0,29.8,3.0,12.1,25750.070850481505,4761.821887270606,5232.735774687199,5232.73273418786,5261.3870909300385,5261.393363405799
3.1,3.0,30.0,3.4,11.9,25588.318984558493,4402.647039469145,5292.724720090749,5292.728857007936,5300.111876747078,5300.106491243585
3.1,3.2,30.0,3.1,12.5,25643.233883642486,4933.040759734349,5184.790186156235,5184.788702036228,5170.302868631118,5170.311367084557
3.1,3.1,29.8,3.7,11.8,25319.476079239976,4385.254359468475,5251.709206785526,5251.716276966764,5215.397422682174,5215.398813337035
3.0,3.2,30.0,3.0,11.9,25726.947707283864,4649.633225628487,5213.848022160491,5213.8421181098865,5324.806337009364,5324.8180043756365
3.1,3.0,30.0,3.2,12.8,25693.694676627703,5014.299527624851,5093.357762809416,5093.371107805894,5246.336748644668,5246.3295297428685
3.3,3.3,29.9,3.4,9.6,-798958.3615888165,0.0,0.0,0.0,0.0,0.0
3.2,3.1,29.8,3.2,13.2,25529.240840233564,5302.477595428472,4997.171312976452,4997.179659628889,5116.209492774107,5116.202779425645
3.0,3.0,29.9,3.0,11.6,25700.65563779562,4338.5806457933595,5244.499194737281,5244.493720214178,5436.538288153766,5436.543788897034
3.0,3.0,29.9,3.0,12.2,25778.923476915385,4791.920291275857,5243.344020817726,5243.3338044644215,5250.161239664785,5250.1641206925915
3.0,3.0,30.0,3.4,10.0,25958.5526591826,3954.2829823388875,5827.785848060131,5827.795840350349,5174.343168013536,5174.344820419699
3.8,3.1,29.8,3.1,9.1,-1746233.2654325862,0.0,0.0,0.0,0.0,0.0
3.0,3.0,29.9,3.0,12.6,25747.79975020605,5003.523419292593,5213.3997331670835,5213.39548913587,5158.735737454719,5158.7453711557855
3.0,3.0,30.0,3.2,11.4,25708.40254059675,4186.483585642062,5459.721222030877,5459.730219673347,5301.236249250183,5301.231264000283
3.0,3.0,30.0,3.0,11.0,25776.311970965973,4027.618735520715,5247.530538326763,5247.531927231231,5626.81033864023,5626.820431247038
3.3,3.0,30.0,3.1,10.3,25778.321402163463,3749.641819403874,5859.992566616021,5859.996096578662,5154.344295510952,5154.346624053955
3.0,3.3,30.0,3.0,13.5,25580.17461510567,5518.280277489086,5056.58897085217,5056.583222269694,4974.358427639247,4974.363716855474
25.0,3.4,30.0,3.1,30.0,-19400000.0,0.0,0.0,0.0,0.0,0.0
3.3,3.2,30.0,3.0,11.6,25716.11532436282,4510.473904520505,5178.663096785282,5178.660803883607,5424.157879734953,5424.159639438477
3.4,3.0,30.0,3.3,11.4,25601.819326306857,4172.480345148381,5472.01519096973,5472.013077867471,5242.656919251482,5242.653793069791
3.3,3.0,30.0,3.0,10.9,25752.60617236994,3984.803042181114,5197.5950648060525,5197.592831486509,5686.304112164983,5686.311121731282
3.3,3.1,30.0,3.2,12.2,25652.243792873054,4733.804770119022,5238.598441050734,5238.609566314739,5220.617158956567,5220.613856431993
3.0,3.0,29.7,3.0,12.8,25661.36849441711,5160.994509252725,5160.048269435336,5160.045038889362,5090.13572540426,5090.14495143543
13.6,12.1,30.0,3.4,18.7,9286.939955650398,862.6601522174975,3430.425157124169,3430.4370268249572,781.709957309838,781.7076621739358
3.0,3.0,30.0,3.0,0.6,-27600000.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,30.0,3.0,1.9,-22400000.0,0.0,0.0,0.0,0.0,0.0
3.2,3.0,30.0,3.2,12.8,25672.609531244623,5020.208084007364,5100.493803994729,5100.503476366242,5225.701493693914,5225.702673182374
3.2,3.0,30.0,3.0,10.3,25803.57153162897,3747.1813175202424,5152.927545386766,5152.929669642285,5875.270183941275,5875.262815138403
3.0,3.0,29.7,3.0,14.0,25571.11163945558,5806.575754964208,5021.957075711761,5021.957721853399,4860.30401190473,4860.3170750214795
3.1,3.1,30.0,3.0,11.5,25678.467819829602,4295.781552539721,5207.818974065524,5207.818919908914,5483.519103090347,5483.529270225094
3.1,3.1,30.0,3.0,12.6,25722.85409632331,5012.26384581172,5176.008466559115,5176.00172778264,5179.285997467498,5179.294058702339
3.0,3.0,29.9,3.0,11.8,25816.384303129387,4587.999634366711,5264.75124055448,5264.745103526575,5349.438568984381,5349.449755697239
3.1,3.2,30.0,3.0,12.0,25707.357972042166,4711.1512539468,5189.321568154755,5189.315082085446,5308.779215621451,5308.790852233713
3.0,3.0,29.8,3.0,11.5,25665.675658105116,4303.442244993467,5228.451511122656,5228.438638764258,5452.667960639748,5452.675302584986
3.4,3.4,29.9,3.0,11.8,25494.316967268544,4652.795743856125,5090.9347004655165,5090.920956417456,5329.827120786141,5329.838445743306
3.0,3.0,29.9,3.6,2.7,-19068273.32562427,0.0,0.0,0.0,0.0,0.0
3.2,3.0,29.8,3.0,11.0,25671.984828123914,4063.202761001279,5183.4356176898245,5183.436339762737,5620.95424539844,5620.955864271633
3.1,3.1,30.0,3.4,9.9,-190911.17693698578,0.0,0.0,0.0,0.0,0.0
3.0,3.0,30.0,3.2,11.6,25695.210442802014,4279.661176254351,5402.496992339122,5402.500227238222,5305.277286837403,5305.274760132914
3.0,3.0,30.0,3.2,4.7,-11191493.210928738,0.0,0.0,0.0,0.0,0.0
3.0,3.0,30.0,3.1,10.0,25811.392813116363,3672.9952203668495,5930.926831818253,5930.936483077692,5138.263962931326,5138.270314922244
3.0,3.0,29.8,3.0,12.4,25725.83330526295,4920.361405710621,5211.977889965146,5211.976256790885,5190.754512777362,5190.763240018937
24.2,21.2,30.0,3.1,29.9,24558.241947930743,7173.219139268225,3558.996213401752,3559.0028611236394,5133.509056592904,5133.514677544222
13.8,3.1,29.8,3.3,21.5,-3395181.422249742,0.0,0.0,0.0,0.0,0.0
3.4,3.0,30.0,3.2,12.5,25649.214179741615,4860.964935147336,5176.722320716423,5176.7346576686,5217.397812563835,5217.394453645423
3.0,3.2,30.0,3.2,12.4,25632.2470509391,4834.968335069798,5235.160885234997,5235.158370476297,5163.476004807903,5163.4834553501005
3.1,3.0,29.9,3.3,9.7,-595876.7268397303,0.0,0.0,0.0,0.0,0.0
25.0,22.3,29.9,3.1,29.0,24643.70794319571,7042.1307812386485,3544.8748147669703,3544.882220433915,5255.912436028564,5255.907690727612
13.6,12.1,29.8,3.0,23.4,10767.936101568013,300.60610735775316,4090.52391342554,4090.520214002025,1143.1435607466328,1143.142306036063
3.0,23.5,30.0,3.4,30.0,23750.939134073928,5972.438825077171,5174.651772149464,5174.651028164797,3714.603639649864,3714.593869032634
3.0,21.2,30.0,3.2,14.5,23369.288755187798,6733.217117245955,3887.2448013084527,3887.2515156221416,4430.78827628295,4430.787044728298
3.0,3.1,29.9,3.0,11.7,25771.141823282058,4554.626818891102,5235.725718085526,5235.720463362797,5372.532724736622,5372.536098206007
3.0,3.3,30.0,3.1,12.1,25615.230235500065,4728.84834973143,5204.633116005961,5204.625377918424,5238.557297789617,5238.566094054631
3.2,3.1,30.0,3.4,10.4,25630.083008447968,3837.5679123662276,5751.0529126426145,5751.057847684572,5145.200735464902,5145.203600289651
3.1,3.1,29.9,3.0,12.3,25707.69678189264,4875.011089794227,5182.831415826955,5182.826184362667,5233.509558300475,5233.518533608313
3.2,3.2,30.0,3.2,10.6,25604.333526296097,3883.9523182704615,5149.452842509008,5149.443156939984,5710.744400008206,5710.740808568436
3.2,3.2,30.0,3.0,11.1,25621.395465614325,4110.613134327876,5155.965182753825,5155.958721994631,5599.42123311809,5599.4371934199025
3.2,3.2,30.0,3.6,13.0,25359.65056035167,5039.889635194293,4992.119783640194,4992.126212433487,5167.757723896445,5167.757205187254
3.0,3.0,30.0,3.0,11.4,25751.7277067182,4218.672773388056,5260.406733531838,5260.401947736097,5506.117028191962,5506.12922387025
3.0,3.0,29.8,3.3,11.0,25629.719349598465,4041.398784979064,5537.312255536659,5537.316558482172,5256.845681406342,5256.846069194228
3.4,3.2,29.9,3.1,10.7,25557.91738628099,3920.1245963939564,5115.195949330648,5115.193180091983,5703.701140359154,5703.702520105248
3.2,3.0,29.8,3.1,13.6,25576.786764501892,5540.37993512485,4940.36422560803,4940.373351191705,5077.835419334035,5077.833833243272
3.2,3.0,30.0,3.1,9.6,-798958.3615888165,0.0,0.0,0.0,0.0,0.0
3.0,3.0,29.9,3.2,14.8,25478.67299231666,6035.57715790576,4719.037126527946,4719.042416689649,5002.50629807268,5002.509993120625
3.1,3.2,30.0,3.0,10.2,25670.384608317334,3729.2428146519687,5091.986148863491,5091.99306736766,5878.576255518167,5878.586321916044
14.0,12.8,30.0,3.5,19.8,10397.631589633673,778.8942436192086,3629.267035930295,3629.2759485403744,1180.0980801234716,1180.0962814203228
3.1,3.0,30.0,3.6,12.6,25454.38265635946,4715.146503720472,5092.2654551059095,5092.275511025612,5277.347423586866,5277.3477629206
3.4,3.1,30.0,3.5,12.2,25394.979352507515,4547.653109974288,5219.325873052611,5219.334164256762,5204.335589187803,5204.330616036051
3.1,3.0,30.0,3.4,10.2,25725.350798046602,3787.9611422560165,5814.647694118818,5814.650904639579,5154.044224058233,5154.046832973958
3.0,3.0,30.0,3.3,12.3,25626.27850021151,4611.263619529073,5200.015698867826,5200.030140999089,5307.4891728969815,5307.479867918537
24.4,22.1,29.8,3.1,30.0,24865.58248961461,7270.05524931559,3624.534974071864,3624.5424860082016,5173.227880231068,5173.221899987885
3.2,3.1,29.9,3.0,11.8,25736.03633940379,4617.876708893638,5196.934694453565,5196.926863906278,5362.146924619444,5362.151147530864
3.0,3.0,29.9,3.1,10.5,25750.132979364862,3834.8888159730814,5750.825204201539,5750.822354468528,5206.797729740017,5206.798874981698
3.0,3.0,29.8,3.1,14.7,25490.21326820358,6070.6259531683245,4737.069908561782,4737.07434968274,4972.720267813184,4972.722788977548
3.0,3.1,29.8,3.0,13.8,25591.8480847198,5695.636297311449,5037.330751646075,5037.328533033483,4910.77467648977,4910.77782623902
3.1,3.0,30.0,3.2,11.9,25660.73620720139,4435.7215854258375,5329.885987173798,5329.88718253679,5282.623730415289,5282.617721649677
3.0,3.0,30.0,3.0,13.6,25718.499088433975,5513.226616268162,5131.149631692025,5131.145301171844,4971.488334580056,4971.48920472189
3.0,3.2,30.0,3.3,13.0,25556.656803412352,5105.390710815731,5020.70278044657,5020.7112433506845,5204.928180765133,5204.923888034234
3.0,3.0,30.0,3.0,10.6,25800.38224873034,3858.3832560876303,5216.613885935097,5216.610768080191,5754.385065886234,5754.3892727411885
3.2,3.1,29.8,3.2,13.3,25522.448986543386,5355.442430829298,4978.286211578474,4978.293089836415,5105.212542358546,5105.2147119406545
13.5,12.1,30.0,3.0,18.9,9498.380659371058,701.6215702692031,3677.2842719049354,3677.293449985863,721.0921203819721,721.0892468290848
3.0,3.0,30.0,3.0,12.8,25770.314440819955,5085.749804364066,5213.912394422673,5213.905011653406,5128.369000994957,5128.378229384852
3.1,3.0,30.0,3.0,11.7,25722.91587987978,4382.401998830671,5239.773120982688,5239.770759483303,5430.477728147539,5430.492272435577
3.0,3.0,29.9,3.2,1.0,-25960392.194562886,0.0,0.0,0.0,0.0,0.0
3.1,3.0,30.0,3.2,12.2,25645.833562484735,4592.809709280401,5252.635074790084,5252.6456096614675,5273.87225803936,5273.870910713424
3.2,3.2,30.0,3.0,12.8,25640.088697811716,5146.749008275176,5108.920548240739,5108.909192957022,5137.754844867992,5137.755103470791
3.0,3.1,29.8,3.0,12.1,25699.469942513086,4779.544828861817,5200.372893814378,5200.366442080799,5259.585210020199,5259.600567735891
3.0,3.1,30.0,3.0,13.7,25673.275065056194,5588.423847873977,5087.645667030071,5087.642612424488,4954.776582603563,4954.786355124097
3.1,3.0,29.8,3.2,13.0,25607.69427997883,5168.474248319607,5028.711958072187,5028.718651470285,5190.900867156595,5190.888554960153
3.0,3.0,30.0,3.2,11.5,25701.653711437135,4232.491182810692,5430.8453393818445,5430.851912428461,5303.733464201878,5303.731812614259
3.0,3.1,29.8,3.2,12.6,25607.834649829325,4966.138051899374,5103.804767689528,5103.812647336022,5217.037919808701,5217.041263095699
3.0,3.1,29.8,3.0,14.2,25556.128704575684,5903.3877628040445,4985.300785910989,4985.293968499144,4841.070165243113,4841.076022118393
3.2,3.1,29.8,3.4,14.2,25352.744391846725,5731.994954411209,4793.057236016672,4793.066661864265,5017.313450986731,5017.312088567852
3.3,3.0,30.0,3.0,12.4,25749.113794337653,4890.535698888514,5190.584993834936,5190.579818631413,5238.703404621617,5238.709878361175
3.0,3.0,29.8,3.3,11.9,25571.477488559456,4445.733661548931,5279.201274885905,5279.210425616652,5283.669136553469,5283.6629899545
3.0,21.2,30.0,3.0,28.6,23667.424862142645,5999.57405996096,5279.017656513836,5279.028147588157,3554.9023324397026,3554.9026656399906
3.0,3.0,29.9,3.1,10.4,25755.47098949353,3800.302215352022,5783.992196701825,5783.992204479543,5193.593699708571,5193.590673251569
3.0,3.0,29.9,3.0,10.2,25774.762885086162,3722.7721984355603,5150.976221785105,5150.969150035695,5875.0223133055,5875.023001524304
3.3,3.0,30.0,3.0,11.4,25713.052071497663,4226.8014305054585,5210.29782109123,5210.291183177424,5532.823347128044,5532.838289595508
3.1,3.0,30.0,3.0,13.2,25728.823245762527,5314.352053529723,5151.388604462247,5151.390730836223,5055.842575127127,5055.849281807206
3.0,3.0,30.0,3.0,11.5,25746.049139366834,4269.335126945865,5261.204568754649,5261.199370081355,5477.152859660772,5477.157213924196
3.2,3.0,30.0,3.0,10.1,25811.761171065686,3679.9365784747056,5122.587893354727,5122.590791794899,5943.320033669279,5943.325873772075
3.0,3.0,29.9,3.2,8.9,-2195506.1852351427,0.0,0.0,0.0,0.0,0.0
3.0,3.0,29.8,3.0,12.2,25741.634725825363,4814.237176863969,5226.337414348681,5226.333112141428,5237.359710307946,5237.367312163337
3.1,3.0,30.0,3.4,14.2,25492.694585703008,5645.301792761371,4807.682760781893,4807.687127341273,5116.012065101917,5116.010839716551
3.3,3.0,30.0,3.2,11.6,25642.208549854575,4285.994795732677,5427.778651649238,5427.783150135822,5250.322928217419,5250.32902411942
3.0,3.0,30.0,3.0,12.4,25799.51675206548,4873.639546786268,5246.747964221328,5246.745013035758,5216.191203452314,5216.1930245698095
3.0,3.0,30.0,3.1,12.0,25700.08459009887,4504.114992805549,5315.817497220347,5315.821086833907,5282.166646300208,5282.164366938861
3.0,3.0,30.0,3.2,11.1,25730.055267770786,4056.0963805995275,5549.42057772209,5549.427725672317,5287.553727938849,5287.556855838003
3.1,3.0,30.0,3.0,11.2,25753.470788944935,4127.0140447029125,5237.5315326287955,5237.526827688869,5575.696844292341,5575.7015396320185
3.2,3.0,30.0,3.1,8.8,-2398863.6730465596,0.0,0.0,0.0,0.0,0.0
3.1,3.2,30.0,3.0,13.6,25617.450560585738,5571.697522983754,5046.275023893415,5046.2719181222155,4976.59770770748,4976.608387878875
3.1,3.0,30.0,3.2,12.6,25709.458729723843,4912.2986405544525,5135.872499077654,5135.8792736016685,5262.706497774758,5262.701818715311
3.0,3.0,29.8,3.0,13.0,25684.675327508452,5244.531499041049,5158.50512699736,5158.496858442497,5061.567968958457,5061.5738740690895
3.0,3.2,30.0,3.6,12.9,25356.92133217441,4893.280228709965,5012.306810755994,5012.310627375738,5219.515373493381,5219.5082918393355
3.2,3.0,30.0,3.0,9.6,-795833.785347515,0.0,0.0,0.0,0.0,0.0
3.0,3.0,29.9,3.0,12.8,25734.04184582886,5110.919841676585,5195.840193166051,5195.8348592498105,5115.718587441757,5115.728364294652
3.4,3.0,30.0,3.2,12.6,25639.973062554687,4912.453426619839,5154.835945365308,5154.836177046425,5208.925673143883,5208.921840379232
3.0,3.0,29.8,3.0,9.2,-1600000.0000000014,0.0,0.0,0.0,0.0,0.0
3.2,3.1,29.9,3.4,11.6,25493.298378307438,4298.214987703255,5368.6469037510515,5368.64816586335,5228.893929177673,5228.894391812109
3.0,3.0,30.0,3.0,10.0,25820.680028179777,3652.9083556769856,5129.167869861966,5129.168533617986,5954.720320704295,5954.714948318544
3.0,3.0,30.0,3.1,13.1,25723.074209960043,5197.780065869954,5044.376721314481,5044.384684742972,5218.271410178947,5218.261327853688
3.0,22.3,29.9,3.4,30.0,23672.20557188454,5783.087354328265,5221.721518125499,5221.727624519875,3722.8325395847723,3722.836535326133
3.0,3.0,30.0,3.2,11.2,25722.66978414554,4098.22630509672,5519.029320672044,5519.031464399927,5293.1931823015975,5293.189511675248
3.2,3.0,29.9,3.0,10.6,25742.375220659767,3872.4730461355093,5172.531248282882,5172.528888328731,5762.420702516616,5762.421335396025
3.0,3.0,30.0,3.0,9.0,-2000000.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,30.0,3.1,8.9,-2198876.4399546953,0.0,0.0,0.0,0.0,0.0
3.0,3.0,30.0,3.0,3.7,-15200000.0,0.0,0.0,0.0,0.0,0.0
3.4,3.0,29.8,3.0,11.0,25645.00112369366,4054.3778423537988,5159.507029763502,5159.502237679984,5635.8044357247745,5635.8095781716
3.0,3.1,29.9,3.1,10.9,25663.00744391225,4001.684041257944,5213.787688459037,5213.786966253103,5616.8746803640315,5616.874067578134
3.1,3.0,30.0,3.0,15.2,25514.052053844687,6333.356431335463,4878.968834423158,4878.970214725338,4711.374614548103,4711.381958812629
3.0,3.0,29.9,3.0,12.0,25796.79932643611,4688.733205600515,5255.257359338546,5255.250673077326,5298.774602199307,5298.783486220419
