v1,v2,v3,v4,v5,v6,v7,fitness,p1,p2,p3,p4,p5
1.2,5.0,10.2,25.0,4.6,3.0,13.7,3638.7467009904085,299.9641275328254,1112.3889863032455,1112.3901957381577,557.0011077340355,557.0022836821445
1.6,3.4,21.7,4.4,0.0,7.4,30.0,-6400000.0,0.0,0.0,0.0,0.0,0.0
0.5,1.3,20.4,5.8,23.5,7.2,0.0,-2000000.0,0.0,0.0,0.0,0.0,0.0
0.5,5.0,20.5,25.0,0.0,3.0,0.7,-2600000.0,0.0,0.0,0.0,0.0,0.0
1.8,4.8,13.5,25.0,0.0,3.0,21.0,-7200000.0,0.0,0.0,0.0,0.0,0.0
1.8,3.0,21.7,7.0,0.0,3.0,30.0,-7200000.0,0.0,0.0,0.0,0.0,0.0
1.8,0.5,6.2,3.0,7.1,19.4,27.6,3751.7094105263286,573.4317538870141,595.0836459877579,595.083351912489,994.0552368071544,994.0554219319131
1.5,5.0,16.0,25.0,17.4,15.6,7.6,3668.0689499709492,591.1791743718294,529.9705011390867,529.970490782419,1008.4744230832879,1008.4743605943264
1.2,2.8,13.1,10.1,16.5,18.0,0.0,-4800000.0,0.0,0.0,0.0,0.0,0.0
0.9,1.7,3.0,21.4,1.0,17.5,18.4,-1600000.0,0.0,0.0,0.0,0.0,0.0
0.5,1.8,3.0,10.8,13.9,16.5,9.0,142.36328677107576,11.815661201827707,11.746001456243032,11.745996391984797,53.5278045355438,53.527823185476414
1.8,1.6,4.2,16.9,26.0,3.0,20.2,5536.108703625846,384.26278879793523,1918.0510041530242,1918.0508208540007,657.8721863544037,657.8719034664824
1.8,0.5,22.6,5.8,17.4,25.0,25.7,4599.611004371106,1344.310857195643,606.5109267217857,606.5108858378867,1021.1392537652716,1021.1390808505191
0.9,3.9,21.0,24.2,21.0,4.5,2.8,489.6760098828404,77.95729601963063,158.61444930682518,158.61459345986367,47.24480202038712,47.24486907613381
1.4,1.3,25.0,4.9,30.0,13.2,14.8,1712.2829779883893,615.8448281083633,235.86532321726602,235.86515033781572,312.3539492466888,312.3537270782556
1.5,0.5,14.0,9.5,16.6,3.0,6.6,2021.6871201244066,468.34931697785066,469.79855020845696,469.79866024190045,306.8702747174817,306.87031797871657
1.0,5.0,3.1,14.3,27.2,25.0,7.0,1166.1594045273057,527.9023789207686,146.7217114505724,146.72162238214244,172.4070373232309,172.4066544505914
1.8,2.5,16.5,9.3,7.3,13.6,13.8,5859.051847513804,1702.588099687448,478.786157697622,478.7856362038932,1599.4442951625438,1599.4476587622964
1.1,2.6,10.4,23.3,25.6,8.4,0.9,-7013657.560107739,0.0,0.0,0.0,0.0,0.0
0.5,4.8,11.6,17.2,3.6,20.3,26.2,874.9016130577954,52.62169990582829,232.72514850829498,232.72567610438196,178.41439293801744,178.41469560127285
2.2,2.8,25.0,22.5,30.0,25.0,30.0,-12600000.000000002,0.0,0.0,0.0,0.0,0.0
2.4,0.5,15.8,18.5,6.4,20.1,21.8,-5307556.0105501935,0.0,0.0,0.0,0.0,0.0
0.6,2.9,7.2,7.5,10.5,12.5,8.8,438.34939091557936,29.443573905405316,28.51825685673505,28.518352461862396,175.93492942286036,175.93427826871624
1.0,2.7,3.0,25.0,0.0,11.6,30.0,-4000000.0,0.0,0.0,0.0,0.0,0.0
1.6,4.4,12.0,5.0,8.9,18.5,17.2,5975.606977911184,513.3561929683419,986.2933591762791,986.2934612944365,1744.8329254077482,1744.8310390643787
0.5,3.0,16.7,25.0,8.1,11.8,17.2,309.05469914073274,6.390156731050341,99.05566756008936,99.05565339697321,52.27656162989045,52.27665982272934
2.5,2.1,12.6,7.6,27.4,23.8,23.6,7007.999808831095,2311.8535822467143,261.56363100321636,261.56383221934726,2086.509284184582,2086.5094791772353
1.8,1.9,10.0,21.9,30.0,8.2,19.6,4488.840572896365,904.2758723887497,519.5432675518048,519.544961432165,1272.7385074112012,1272.7379641124444
1.5,4.4,20.0,11.9,15.1,3.0,22.0,4669.753720407575,1375.498042588137,1409.1823776992433,1409.1804801404498,237.94600601573214,237.946813964013
1.8,1.8,8.9,8.2,21.0,5.2,12.8,2793.5353112640714,604.8906085003678,508.1505875199572,508.15036894728115,586.171897002032,586.1718492944331
1.8,2.0,11.1,15.4,15.0,3.8,8.6,5995.720619432332,1217.4565232259429,1171.1349724904837,1171.1351765054246,1217.996150467112,1217.9977967433674
1.9,1.6,15.9,12.4,6.8,11.4,23.5,7964.025572493807,1187.9317130389495,1596.380280870106,1596.3809971193375,1791.666809910631,1791.6657715547826
1.2,1.6,23.0,11.0,2.8,9.3,27.1,2822.941076667048,431.13665344846754,634.50036858081,634.5009623814384,561.4013266997217,561.4017655566105
1.2,1.6,19.6,25.0,28.8,15.4,7.3,2002.7780310185692,494.67678425225705,375.28071957103134,375.2806666260056,378.76969424748205,378.7701663217934
1.8,2.0,17.3,14.8,29.8,8.8,9.2,4869.340876827414,563.8664176830508,714.2915558780576,714.2918552138402,1438.4449046320606,1438.4461434204047
1.2,2.0,17.3,16.4,30.0,3.5,12.3,1376.020989798334,346.04281968345913,270.53858440991525,270.5384037660428,244.45050348217745,244.45067845673935
2.0,4.4,3.8,9.4,29.0,25.0,7.1,5963.834971820173,2228.7057466444116,220.4610904715189,220.46074459308403,1647.103180584324,1647.104209526835
1.2,5.0,15.7,25.0,0.0,7.8,23.4,-4800000.0,0.0,0.0,0.0,0.0,0.0
1.3,0.5,18.4,3.0,7.8,10.4,6.9,1413.6033390599976,359.0520342927105,203.109711737669,203.10984322859815,324.1656757291666,324.1660740718533
1.0,1.2,18.8,15.8,1.6,22.9,18.4,-2000000.0,0.0,0.0,0.0,0.0,0.0
1.2,1.4,25.0,10.5,28.6,17.8,0.0,-4800000.0,0.0,0.0,0.0,0.0,0.0
0.5,0.6,3.3,3.0,23.0,18.2,0.6,-800000.0,0.0,0.0,0.0,0.0,0.0
0.5,5.0,14.2,21.6,20.5,15.8,3.0,148.7328598407704,20.0047604803805,37.58704266622293,37.58694561447473,26.777051027284873,26.77706005240737
1.4,1.3,11.8,12.7,11.1,10.0,21.0,2157.9398652817904,379.4372475119423,617.6570522828409,617.6574635765212,271.59374784781244,271.59435406267346
1.2,2.6,7.5,18.1,27.2,3.0,0.0,-5399999.999999999,0.0,0.0,0.0,0.0,0.0
1.3,2.9,11.0,25.0,30.0,11.8,2.9,-4383356.417403471,0.0,0.0,0.0,0.0,0.0
1.9,2.8,13.2,4.2,0.0,19.1,0.0,-18599999.999999993,0.0,0.0,0.0,0.0,0.0
0.5,3.4,18.6,9.2,2.2,10.6,7.4,129.45279941098988,4.448153230615692,19.897033136758832,19.89703517435244,42.605322303638054,42.60525556562487
2.2,5.0,10.2,25.0,19.8,17.0,6.4,12330.440690496922,221.07896591630006,2546.533028063566,2546.537702986914,3508.1508684948453,3508.1401250352947
2.1,1.2,11.6,4.6,20.0,13.0,21.2,6708.730272520347,1658.7159429416747,677.8056476218778,677.8054255405742,1847.2000173714748,1847.2032390447455
1.3,2.0,17.8,17.0,8.4,3.0,11.9,2338.1487280729607,448.2558255070486,570.6555626148929,570.656417077511,374.29065292582834,374.29026994768
1.8,4.0,7.6,19.3,5.2,6.9,24.8,5633.516646595505,617.4707290822258,520.2644882329646,520.2651070926407,1987.7580870799582,1987.7582351077162
2.0,3.6,7.2,20.5,17.2,24.3,0.4,-7200000.0,0.0,0.0,0.0,0.0,0.0
1.2,5.0,22.9,25.0,6.6,3.0,6.3,3618.2961343691436,977.3417344119566,1041.7997871077075,1041.8008819778852,278.6764644460372,278.6772664255574
1.5,5.0,3.0,23.9,7.8,21.8,0.0,-6000000.0,0.0,0.0,0.0,0.0,0.0
1.4,5.0,3.0,25.0,11.2,3.0,10.2,5631.723695552087,1415.2092791982275,1420.6890591401054,1420.686304205104,687.5693181142985,687.5697348943507
1.5,3.7,8.5,19.6,11.1,5.3,8.2,3730.9332426480187,163.89873335803483,537.6019268514153,537.6016308978307,1245.9147164487895,1245.916235091948
2.5,2.0,15.4,25.0,30.0,21.9,10.6,10432.928165277037,2725.2020589650333,1644.9685236380726,1644.969718056775,2208.895453229839,2208.892411387317
0.5,3.2,13.6,25.0,26.1,25.0,11.4,278.20507332146826,57.39209440481141,53.859816895797536,53.85983874695488,56.546667545724254,56.546655728180205
1.5,4.2,8.4,25.0,26.3,4.1,5.4,3594.3853288948612,269.52050825444667,1194.4057609143667,1194.4059440179967,468.02667880693724,468.0264369011142
1.0,0.6,21.0,14.2,27.9,7.5,15.2,815.8875397427832,224.6465267080825,115.30796743818313,115.30811091500256,180.31251360851542,180.3124210729996
2.0,4.2,5.6,25.0,14.5,8.1,3.9,-6935012.142479624,0.0,0.0,0.0,0.0,0.0
1.4,2.4,19.9,10.4,25.0,24.2,26.4,3244.911847970572,265.7153664044208,661.4372179858482,661.4370510184802,828.1610399570849,828.1611726047379
2.0,0.7,18.6,10.6,29.2,13.8,30.0,-9403030.99901174,0.0,0.0,0.0,0.0,0.0
2.2,0.5,19.3,3.0,8.1,16.1,11.0,11404.083831963704,1449.1718153641189,3435.7864273912164,3435.7850226673745,1541.6701568814974,1541.6704096594983
1.7,2.0,18.6,10.5,6.2,22.8,9.8,4277.905449951775,536.911185193554,819.3057690292381,819.3046949396647,1051.1920600114493,1051.1917407778694
1.6,4.3,13.1,7.8,2.5,19.1,17.4,-2479931.740813111,0.0,0.0,0.0,0.0,0.0
2.4,0.5,21.8,3.0,30.0,22.6,11.5,10698.56876554847,1686.4507892438344,2977.259056305754,2977.259902886686,1528.799276855896,1528.7997402563
1.4,2.8,15.6,10.4,14.2,4.3,25.8,2957.0465368775276,1219.6810950132929,406.8366913740344,406.8363706402394,461.8458028526908,461.84657699727
2.4,0.5,22.1,15.8,0.0,19.2,20.3,-16199999.999999996,0.0,0.0,0.0,0.0,0.0
1.5,5.0,19.8,22.2,15.3,17.8,14.4,-3017795.3708457537,0.0,0.0,0.0,0.0,0.0
0.8,3.1,13.6,24.8,0.0,12.8,17.9,-3200000.0,0.0,0.0,0.0,0.0,0.0
1.8,0.5,18.5,6.6,30.0,20.7,27.6,4475.836131597316,892.8572205224317,794.8552056634425,794.8547845493093,996.6341665755724,996.6347542865601
2.3,4.9,3.0,16.4,30.0,15.9,5.4,14811.732272256599,3843.878326381364,2514.6169387846267,2514.620977172055,2969.3107836779973,2969.305246240558
2.2,3.8,3.0,4.8,28.8,22.5,30.0,16002.27232849527,4589.807907312698,2920.3559053440035,2920.348973708261,2785.8759638219635,2785.8835783083455
2.0,2.4,20.2,10.2,1.3,21.7,30.0,-5400000.0,0.0,0.0,0.0,0.0,0.0
1.6,3.4,8.5,22.8,3.2,3.0,7.2,4446.547590601928,258.02608474457776,1772.0089396207193,1772.008382235355,322.2519902969642,322.2521937043124
1.0,2.5,3.0,18.4,11.0,3.0,26.3,1154.1252898644937,286.85555048915563,280.24499315135404,280.24501722253643,153.3901189465284,153.3896100549192
0.6,1.5,21.3,3.0,16.8,19.0,7.7,352.6551726862845,125.21145941669617,19.845091574699957,19.84513357817468,93.87697705839247,93.87651105832124
1.2,0.5,16.2,3.0,16.3,18.3,13.0,1323.7452502474564,382.1288327608255,168.46503915466153,168.46475200999703,302.34330410120145,302.34332222077086
0.8,3.6,10.8,17.5,30.0,16.9,20.0,1030.8486353574717,132.8899499783779,235.70779962208115,235.708111764732,213.27086052046533,213.2719134718153
2.5,0.5,13.1,24.0,14.7,21.6,26.5,9326.75139325162,1501.0774569338157,2084.4019736451532,2084.4022985878505,1828.434536513135,1828.4351275716654
0.5,5.0,9.8,17.5,4.8,12.2,4.5,126.5667682486175,1.523119031711999,10.435840167682636,10.435804164415973,52.08599554656942,52.086009338237474
1.6,1.9,8.4,25.0,5.8,9.6,12.6,4077.35817372205,799.5133368345541,853.1785331611368,853.179409271031,785.7436793471595,785.7432151081687
2.4,4.4,3.0,8.3,30.0,24.7,8.2,11193.601141359763,4216.700163327742,932.978703720505,932.9790170518751,2555.472525095642,2555.470732163998
1.4,3.1,23.7,7.0,0.0,20.0,14.2,-5600000.0,0.0,0.0,0.0,0.0,0.0
2.2,3.0,3.0,17.0,7.2,9.4,9.4,-1775967.6441180154,0.0,0.0,0.0,0.0,0.0
1.6,0.5,15.6,3.0,30.0,11.0,16.8,1688.625778890207,608.832471777763,134.65372396260298,134.6537786909843,405.2429151463272,405.2428893125296
0.6,1.2,10.4,21.4,12.6,20.4,10.6,-327864.0450004202,0.0,0.0,0.0,0.0,0.0
2.3,0.5,14.6,25.0,20.1,25.0,26.0,-6600000.000000002,0.0,0.0,0.0,0.0,0.0
1.7,5.0,3.8,19.8,4.4,14.5,2.4,-4270392.769385161,0.0,0.0,0.0,0.0,0.0
2.0,3.4,9.2,25.0,22.8,13.6,21.0,5885.469948239561,908.2318338942948,1787.1776395988768,1787.1824572093367,701.4381058884507,701.4399116486021
2.3,0.5,20.4,4.7,0.0,21.0,25.6,-9200000.0,0.0,0.0,0.0,0.0,0.0
1.8,3.7,15.7,20.4,30.0,23.8,10.2,8375.77906718319,2003.51542646522,2069.2980796092043,2069.2974168398387,1116.8339347772467,1116.8342094916811
1.8,2.2,17.4,25.0,18.9,13.4,20.0,7068.514883460886,1060.3372343503306,1803.9869013344276,1803.99098556567,1200.1007865142878,1200.0989756961694
0.5,1.4,7.0,3.0,11.8,12.2,2.8,187.27782501965535,54.846548176681175,7.5505382692093175,7.550540152169721,58.66509628744515,58.66510213414998
1.8,4.8,3.0,25.0,0.0,3.0,4.8,-12000000.0,0.0,0.0,0.0,0.0,0.0
2.1,5.0,5.1,25.0,15.2,3.0,29.4,16437.200625830923,3070.6614786173186,3857.1906184643253,3857.1852370413676,2826.079469048304,2826.0838226596065
2.5,0.5,21.5,3.0,24.2,21.5,24.8,15216.356026195981,2826.6421898761446,3802.079052313248,3802.0773975370657,2392.777209023541,2392.780177445982
1.4,0.5,16.5,3.8,30.0,25.0,21.4,2125.2611982196654,415.01100575122047,287.4588420866722,287.45880552285104,567.6662403148656,567.6663045440558
2.4,1.8,21.8,12.5,19.8,25.0,30.0,8491.122836284529,1454.390202984344,1913.4824036837338,1913.4829920734767,1604.884964435802,1604.8822731071716
1.6,1.2,11.2,4.4,8.0,25.0,24.8,2732.037692744733,734.6910479759046,257.52874732629436,257.5287039297768,741.1444776524197,741.1447158603373
1.6,3.4,3.0,5.0,6.6,23.6,0.0,-6400000.0,0.0,0.0,0.0,0.0,0.0
1.2,2.6,3.0,25.0,1.1,4.4,2.4,-6643022.404220077,0.0,0.0,0.0,0.0,0.0
2.5,3.4,11.9,3.0,23.4,21.6,22.0,16238.627158096253,938.1209229274085,4233.836869324916,4233.845008915073,3416.4119058335446,3416.412451095312
2.2,2.7,11.0,15.4,12.8,13.8,13.4,-14182398.50187299,0.0,0.0,0.0,0.0,0.0
1.2,1.6,3.4,11.6,4.9,19.4,30.0,1968.8990910329928,297.14359323521114,292.0859806387937,292.08578001441026,543.7920838732649,543.7916532713127
0.8,4.0,8.2,23.2,0.0,11.1,26.0,-3200000.0,0.0,0.0,0.0,0.0,0.0
1.0,2.4,22.6,16.8,4.5,20.8,29.2,1620.8226628755147,492.3354247023866,147.66722783820555,147.66736697019985,416.5767424414722,416.5759009232505
2.5,0.5,18.0,25.0,30.0,25.0,11.4,10012.62600630726,1915.96326831634,2243.595356344478,2243.5951254924157,1804.7356816974523,1804.7365744565734
0.5,4.4,14.8,18.7,30.0,10.6,11.0,203.04341319994288,70.46101701209379,12.37522493642102,12.375162864133149,53.915912256236695,53.91609613105823
0.8,4.0,7.8,23.8,25.2,12.9,12.2,335.25182920872015,7.225516677618364,139.76652654505278,139.76645332687315,24.24665932359438,24.246673335581455
1.0,0.5,23.1,18.7,4.4,3.2,0.0,-4000000.0,0.0,0.0,0.0,0.0,0.0
1.4,1.4,9.0,4.7,11.9,3.9,16.5,-1861905.9760569988,0.0,0.0,0.0,0.0,0.0
1.6,2.0,6.9,5.2,23.2,10.1,1.1,-10232430.27372455,0.0,0.0,0.0,0.0,0.0
0.8,0.5,18.2,4.3,26.2,7.6,21.0,553.9500465508618,113.40679825717002,129.04902881173228,129.04914561859405,91.22258183271884,91.22249203064655
1.0,1.3,16.3,10.1,17.8,20.2,27.3,1172.000970356871,349.28358461518354,177.74034082197736,177.74039326018482,233.61825990956478,233.61839174996047
1.5,0.6,23.3,3.0,27.4,15.0,6.2,3049.5798653527,763.1351550257509,405.42339559499936,405.4232931223186,737.7989826384072,737.7990389712237
2.5,2.9,9.0,7.0,19.3,25.0,28.8,4207.10665931267,335.74719082842245,704.3651503356563,704.3648749140532,1231.3149030773145,1231.3145401572235
2.4,5.0,3.1,11.8,23.6,15.8,3.0,-3599999.9999999995,0.0,0.0,0.0,0.0,0.0
2.2,1.7,9.1,6.5,12.6,14.2,4.3,-4458335.935873669,0.0,0.0,0.0,0.0,0.0
1.2,5.0,17.8,25.0,17.5,15.1,30.0,9860.460825369431,1848.5698785134864,2372.1722605229215,2372.167237213423,1633.7725591479648,1633.7788899716352
1.7,3.2,21.5,3.3,0.0,21.0,20.3,-6800000.0,0.0,0.0,0.0,0.0,0.0
1.3,3.8,20.8,25.0,13.5,3.0,0.0,-5200000.0,0.0,0.0,0.0,0.0,0.0
1.8,0.5,20.5,20.6,20.1,10.0,22.0,5676.057743262163,1135.045079580264,1197.1194046098096,1197.1191896338223,1073.3871431881296,1073.3869262501375
0.5,1.8,9.4,6.8,18.8,9.9,15.1,376.586228560147,70.69479057736491,125.95714781375263,125.95711121610644,26.988541718531454,26.988637234391554
1.8,3.3,20.5,7.6,30.0,21.1,0.0,-20400000.0,0.0,0.0,0.0,0.0,0.0
1.8,2.4,18.4,25.0,30.0,3.0,0.0,-7200000.0,0.0,0.0,0.0,0.0,0.0
2.0,4.6,6.6,13.1,15.2,18.5,13.2,-4483055.960889624,0.0,0.0,0.0,0.0,0.0
1.4,2.4,15.9,17.4,30.0,18.1,19.8,1629.5325043072555,622.9651592494974,246.8601417188289,246.86005773251543,256.42364375532276,256.423501851091
1.5,1.6,13.0,3.0,20.0,3.8,19.4,-9999999.999999998,0.0,0.0,0.0,0.0,0.0
1.5,3.2,5.6,22.8,18.4,11.4,10.2,2344.398123485854,272.0777202445069,816.4120633207913,816.4128962644229,219.74779301519584,219.74765064093646
1.1,3.8,23.4,17.5,2.8,6.9,15.1,1658.0085331078244,253.24862381494643,27.40727085013049,27.40725477146044,674.972325562656,674.9730581086311
2.3,1.8,19.0,14.0,0.0,8.9,26.6,-17599999.999999996,0.0,0.0,0.0,0.0,0.0
2.4,0.5,20.5,3.4,25.6,19.8,25.4,13783.04370093156,2768.585969360246,3093.592874772436,3093.593509299035,2413.6354500253315,2413.6358974745103
0.5,2.5,7.2,16.6,21.6,3.0,0.0,-2000000.0,0.0,0.0,0.0,0.0,0.0
1.5,2.8,20.0,25.0,0.0,10.0,7.1,-8000000.0,0.0,0.0,0.0,0.0,0.0
2.4,0.8,20.8,15.6,9.8,5.5,24.4,5782.333162864008,1949.0928718052953,892.8623655643657,892.8628878167025,1023.7576116607349,1023.7574260169094
2.1,2.4,8.6,12.6,29.9,17.4,12.4,9174.875456112262,433.32157687240397,2040.5876892788351,2040.5893068991406,2330.1879892104553,2330.1888938514285
0.8,2.4,23.6,23.4,27.8,3.0,10.7,814.759763915523,139.95823371822902,150.7323673349843,150.73224583899588,186.66847999700698,186.66843702630683
2.2,5.0,9.0,20.9,20.2,9.6,30.0,11681.189423879969,316.9499437442177,840.0317728035725,840.030607483622,4842.087224009029,4842.089875839526
2.4,2.9,10.2,20.2,12.8,13.4,19.3,-386175.29580973554,0.0,0.0,0.0,0.0,0.0
1.3,1.8,12.8,12.5,10.4,19.8,21.7,2667.3082562206064,610.0169955036429,412.0487960939274,412.04841632107053,616.5970875421216,616.5969607598439
2.1,2.0,11.8,16.2,16.8,11.9,17.8,-7970503.978142357,0.0,0.0,0.0,0.0,0.0
2.0,3.4,13.6,22.8,5.6,21.6,20.3,7970.149819957956,1570.2448593686456,1858.5591761738565,1858.560304172639,1341.3923282884998,1341.3931519543153
2.2,2.8,20.8,16.5,14.0,18.0,30.0,14603.906984449928,1916.5520692644618,3207.9910022787953,3207.98792149766,3135.6893462111952,3135.6866451978162
1.8,0.7,3.0,22.8,12.6,5.8,26.6,4689.917071431695,1683.943038946709,629.1501670878484,629.1496699679582,873.8370896778102,873.8371057513687
2.0,2.3,12.0,3.0,15.5,14.2,17.2,10715.650086814056,1549.7988809968283,2185.389230076957,2185.393083794671,2397.5348610753845,2397.534030870214
1.5,0.5,3.0,20.2,30.0,16.4,11.9,2770.617183378478,472.13184633204156,431.9040965820998,431.90403989438414,717.3385039045858,717.3386966653666
1.3,4.2,24.3,16.0,8.2,9.0,2.3,-600000.0000000006,0.0,0.0,0.0,0.0,0.0
1.4,1.6,9.8,4.0,12.5,13.5,14.5,1982.10345368687,706.621025697101,232.73047420851364,232.73026644320626,405.01104718080717,405.01064015724177
2.0,0.9,15.9,17.5,19.9,16.3,16.0,-7839117.694758737,0.0,0.0,0.0,0.0,0.0
1.2,1.4,3.4,11.0,9.6,7.0,18.7,1909.2936208209305,376.1729079675619,465.47976181093605,465.4804136100976,301.0803171311716,301.08022030116337
2.0,5.0,9.8,25.0,18.5,23.2,27.6,9162.288976144539,148.63216509079803,2401.9762380814777,2401.9766843020275,2104.8522826669573,2104.8516060032775
2.0,4.6,16.8,23.9,21.0,7.8,15.6,8184.211055098591,1722.1163179815176,553.1827298676684,553.1829887018777,2677.866890921431,2677.8621276260965
2.0,5.0,5.6,25.0,0.0,16.5,10.2,-8000000.0,0.0,0.0,0.0,0.0,0.0
0.9,2.0,4.6,17.3,0.0,12.2,30.0,-3600000.0,0.0,0.0,0.0,0.0,0.0
1.8,1.9,24.4,25.0,17.4,4.0,29.5,6869.946724215172,1886.2923674322872,990.150908724785,990.1522801791924,1501.6761009371187,1501.6750669417886
2.4,3.2,10.4,18.2,9.6,8.2,25.2,8717.877235762753,472.2433818885878,193.038309651656,193.03860591908776,3929.7786597368995,3929.7782785665213
1.0,1.8,15.2,3.0,0.0,18.7,13.2,-4000000.0,0.0,0.0,0.0,0.0,0.0
0.5,2.7,14.8,3.2,29.8,15.2,0.4,-4068629.150101526,0.0,0.0,0.0,0.0,0.0
1.3,0.5,11.2,3.0,12.4,21.0,15.7,1708.4120709952665,368.35964463271415,216.95887091994203,216.9589507731222,453.06724211526154,453.0673625542266
2.3,3.4,3.0,25.0,2.2,6.3,18.1,-4799999.999999999,0.0,0.0,0.0,0.0,0.0
2.4,4.2,5.4,9.8,30.0,24.7,9.0,8447.545612582515,2758.7670284142505,308.526560099683,308.5262232495652,2535.8623079430254,2535.8634928759907
2.2,1.8,25.0,8.0,30.0,25.0,30.0,6897.338266671694,1823.2463589495796,436.92988337037474,436.9291207408245,2100.1154781234795,2100.117425487436
0.5,2.8,18.6,19.6,30.0,3.0,11.8,213.44420209477423,31.197627498706062,38.82489674461512,38.82498385183435,52.2983502156591,52.2983437839596
2.4,3.4,16.8,24.2,6.5,13.6,14.9,10241.33600726292,3269.144851622726,1603.1376871320074,1603.135249926122,1882.9581896492268,1882.960028932837
2.5,1.4,17.2,25.0,13.0,21.6,25.3,10875.11535260704,1729.5628104114294,2166.985120940025,2166.9844702862974,2405.790816591631,2405.7921343776566
0.7,3.8,12.9,18.2,19.5,11.0,5.6,564.9979163849576,183.31120594001098,76.18528801146704,76.18520944372769,114.65795821165054,114.65825477810145
1.6,3.8,7.6,15.8,10.2,4.8,30.0,6727.631197789366,512.1854449127803,1025.955832674477,1025.9581992211213,2081.7683034580446,2081.7634175229437
2.5,2.2,18.8,8.0,15.4,16.8,15.8,-2381827.5635638065,0.0,0.0,0.0,0.0,0.0
2.5,3.6,13.6,17.1,10.0,7.4,15.2,11896.820990588676,1138.752503869598,682.319958448095,682.3200155202317,4696.716128224097,4696.712384526654
2.0,5.0,17.2,25.0,7.8,15.2,30.0,7139.543022838734,1005.7936417260665,764.180178931661,764.1788148125004,2302.6940180632446,2302.6963693052617
0.9,2.0,3.0,13.4,7.3,3.0,5.4,637.7737249931445,149.47953623298287,173.46246534245958,173.4625782358707,70.68456466448741,70.68458051734402
1.2,3.8,20.8,3.3,28.8,12.5,30.0,3318.9900500910608,634.1299912326108,866.5123002064166,866.510865417594,475.91801035246476,475.9188828819741
0.8,1.2,10.5,15.6,20.6,3.0,22.4,359.8700761283413,73.21888696829599,46.81265331141075,46.81266443665862,96.51290818853845,96.51296322343744
1.6,4.8,24.6,23.4,1.5,3.0,21.0,-12358125.457540289,0.0,0.0,0.0,0.0,0.0
1.7,4.8,3.0,17.3,5.6,5.4,29.4,7950.2362063028195,2560.9567722979345,1512.8385666629167,1512.837365271044,1181.8014931193795,1181.8020089515453
2.5,3.6,4.0,3.0,30.0,25.0,20.7,19385.159527365908,4413.297698840932,5512.029557872369,5512.027177771632,1973.9018910999855,1973.9032017809914
2.0,0.7,14.2,25.0,10.2,3.0,30.0,7357.360901769898,874.1873327957281,1934.2091833937209,1934.2102592755975,1307.3770526093729,1307.3770736954784
2.2,0.6,3.0,25.0,12.8,3.0,29.3,10162.160491933473,2613.8195892893873,2544.118599951872,2544.119175257524,1230.0516787505899,1230.0514486841005
1.8,3.0,3.0,17.6,14.0,10.0,2.8,-1600000.0000000005,0.0,0.0,0.0,0.0,0.0
1.8,2.3,13.6,3.0,19.2,25.0,18.9,9087.402325715668,2040.4946809562398,1975.161440841799,1975.1606753756937,1548.2939573645285,1548.2915711774056
1.6,3.0,18.2,23.2,12.5,20.7,19.5,3196.6258741840065,800.1334359042012,666.1707810005329,666.17211744805,532.0749370259217,532.0746028053007
1.2,4.0,3.0,25.0,16.5,16.5,22.6,3428.143224580321,671.2450274256004,1235.6048214848215,1235.6038973072584,142.8450123467432,142.84446601589752
0.9,0.5,3.0,20.2,28.6,25.0,5.6,791.0345513209485,98.25175509346738,158.8278043965053,158.8276804481851,187.56370419555066,187.56360718724008
1.5,4.3,3.0,25.0,8.2,3.0,25.5,6820.558638774358,1893.3341894245282,1714.1866955365176,1714.1888563580428,749.4244971971348,749.4244002581346
1.3,4.3,15.2,12.3,23.3,25.0,10.4,1736.192250948276,835.4818258358363,265.13543063161535,265.13394231948195,185.22046874650374,185.22058341483873
1.2,5.0,4.6,22.5,21.1,16.2,8.5,7554.195209866633,578.2518205707086,1787.3273148498542,1787.3266577543661,1700.643550709997,1700.645865981707
2.2,3.2,16.7,16.3,0.0,19.4,19.2,-25600000.000000004,0.0,0.0,0.0,0.0,0.0
2.1,3.1,3.0,25.0,21.5,3.0,30.0,10894.591399791996,2314.8485363310856,3579.0932981018404,3579.0918621723617,710.7782445841193,710.7794586025894
2.1,4.1,5.0,25.0,0.0,6.6,17.2,-8400000.0,0.0,0.0,0.0,0.0,0.0
1.7,0.5,3.0,23.0,30.0,25.0,30.0,-9600000.0,0.0,0.0,0.0,0.0,0.0
1.1,3.2,8.0,21.0,28.5,15.0,15.5,1631.3272171200483,146.04173532436755,631.7622207490004,631.7617035870013,110.88081878549973,110.88073867417906
